date,format,startTime,endTime,sessionName,sessionLongName,sessionNumber,sessionTracks,paperID,paperTitle,paperAuthors
2020-11-17,gather,06:00,08:00,Gather Session 2H,"Gather Session 2H: Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2H,"Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",3101, HENIN: Learning Heterogeneous Neural Interaction Networks for Explainable Cyberbullying Detection on Social Media ,Chen Hsin-Yu and Cheng-Te Li
2020-11-17,gather,06:00,08:00,Gather Session 2H,"Gather Session 2H: Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2H,"Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",360, Reactive Supervision: A New Method for Collecting Sarcasm Data ,"Boaz Shmueli, Lun-Wei Ku and Soumya Ray"
2020-11-17,gather,06:00,08:00,Gather Session 2H,"Gather Session 2H: Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2H,"Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",1766, Convolution over Hierarchical Syntactic and Lexical Graphs for Aspect Level Sentiment Analysis ,Mi Zhang and Tieyun Qian
2020-11-17,gather,06:00,08:00,Gather Session 2H,"Gather Session 2H: Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2H,"Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",3185, Multi-Instance Multi-Label Learning Networks for Aspect-Category Sentiment Analysis ,"Yuncong Li, Cunxiang Yin, Shenghua Zhong and Xu Pan"
2020-11-17,gather,06:00,08:00,Gather Session 2H,"Gather Session 2H: Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2H,"Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",3286, Aspect Sentiment Classification with Aspect-Specific Opinion Spans ,"Lu Xu, Lidong Bing, Wei Lu and Fei Huang"
2020-11-17,gather,06:00,08:00,Gather Session 2H,"Gather Session 2H: Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2H,"Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",3329, Emotion-Cause Pair Extraction as Sequence Labeling Based on A Novel Tagging Scheme ,"Chaofa Yuan, Chuang Fan, Jianzhu Bao and Ruifeng Xu"
2020-11-17,gather,06:00,08:00,Gather Session 2H,"Gather Session 2H: Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2H,"Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",3594, End-to-End Emotion-Cause Pair Extraction based on Sliding Window Multi-Label Learning ,"Zixiang Ding, Rui Xia and Jianfei Yu"
2020-11-17,gather,06:00,08:00,Gather Session 2H,"Gather Session 2H: Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2H,"Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",392, Multi-modal Multi-label Emotion Detection with Modality and Label Dependence ,"Dong Zhang, Xincheng Ju, Junhui Li, Shoushan Li, Qiaoming Zhu and Guodong Zhou"
2020-11-17,gather,06:00,08:00,Gather Session 2H,"Gather Session 2H: Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",2H,"Computational Social Science and Social Media; Sentiment Analysis, Stylistic Analysis, and Argument Mining",733," Tasty Burgers, Soggy Fries: Probing Aspect Robustness in Aspect-Based Sentiment Analysis ","Xiaoyu Xing, Zhijing Jin, Di Jin, Bingning Wang, Qi Zhang and Xuanjing Huang"
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,1205, Top-Rank-Focused Adaptive Vote Collection for the Evaluation of Domain-Specific Semantic Models ,"Pierangelo Lombardo, Alessio Boiardi, Luca Colombo, Angelo Schiavone and NicolГІ Tamagnone"
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,16, Meta Fine-Tuning Neural Language Models for Multi-Domain Text Mining ,"Chengyu Wang, Minghui Qiu, jun huang and XIAOFENG HE"
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,3327, Incorporating Behavioral Hypotheses for Query Generation ,Ruey-Cheng Chen and Chia-Jung Lee
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,548, Conditional Causal Relationships between Emotions and Causes in Texts ,"Xinhong Chen, Qing Li and Jianping Wang"
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,748, COMETA: A Corpus for Medical Entity Linking in the Social Media ,"Marco Basaldella, Fangyu Liu, Ehsan Shareghi and Nigel Collier"
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,1647, MEGATRON-CNTRL: Controllable Story Generation with External Knowledge Using Large-Scale Language Models ,"Peng Xu, Mostofa Patwary, Mohammad Shoeybi, Raul Puri, Pascale Fung, Anima Anandkumar and Bryan Catanzaro"
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,214, Incomplete Utterance Rewriting as Semantic Segmentation ,"Qian Liu, Bei Chen, Jian-Guang LOU, Bin Zhou and Dongmei Zhang"
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,2357, Improving Grammatical Error Correction Models with Purpose-Built Adversarial Examples ,Lihao Wang and Xiaoqing Zheng
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,2766, Homophonic Pun Generation with Lexically Constrained Rewriting ,"Zhiwei Yu, Hongyu Zang and Xiaojun Wan"
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,3353, How to Make Neural Natural Language Generation as Reliable as Templates in Task-Oriented Dialogue ,"Henry Elder, Alexander O'Connor and Jennifer Foster"
2020-11-17,gather,06:00,08:00,Gather Session 2I,Gather Session 2I: Information Retrieval and Text Mining; Language Generation,2I,Information Retrieval and Text Mining; Language Generation,870, Multilingual AMR-to-Text Generation ,Angela Fan and Claire Gardent
2020-11-17,gather,06:00,08:00,Gather Session 2J,"Gather Session 2J: Question Answering; Syntax: Tagging, Chunking, and Parsing",2J,"Question Answering; Syntax: Tagging, Chunking, and Parsing",1837, Don't Read Too Much Into It: Adaptive Computation for Open-Domain Question Answering ,"Yuxiang Wu, Sebastian Riedel, Pasquale Minervini and Pontus Stenetorp"
2020-11-17,gather,06:00,08:00,Gather Session 2J,"Gather Session 2J: Question Answering; Syntax: Tagging, Chunking, and Parsing",2J,"Question Answering; Syntax: Tagging, Chunking, and Parsing",2253, Multi-Step Inference for Reasoning Over Paragraphs ,"Jiangming Liu, Matt Gardner, Shay B. Cohen and Mirella Lapata"
2020-11-17,gather,06:00,08:00,Gather Session 2J,"Gather Session 2J: Question Answering; Syntax: Tagging, Chunking, and Parsing",2J,"Question Answering; Syntax: Tagging, Chunking, and Parsing",2337, Learning a Cost-Effective Annotation Policy for Question Answering ,"Bernhard Kratzwald, Stefan Feuerriegel and Huan Sun"
2020-11-17,gather,06:00,08:00,Gather Session 2J,"Gather Session 2J: Question Answering; Syntax: Tagging, Chunking, and Parsing",2J,"Question Answering; Syntax: Tagging, Chunking, and Parsing",390, Scene Restoring for Narrative Machine Reading Comprehension ,"Zhixing Tian, Yuanzhe Zhang, Kang Liu, Jun Zhao, Yantao Jia and Zhicheng Sheng"
2020-11-17,gather,06:00,08:00,Gather Session 2J,"Gather Session 2J: Question Answering; Syntax: Tagging, Chunking, and Parsing",2J,"Question Answering; Syntax: Tagging, Chunking, and Parsing",449, A Simple and Effective Model for Answering Multi-span Questions ,"Elad Segal, Avia Efrat, Mor Shoham, Amir Globerson and Jonathan Berant"
2020-11-17,gather,06:00,08:00,Gather Session 2J,"Gather Session 2J: Question Answering; Syntax: Tagging, Chunking, and Parsing",2J,"Question Answering; Syntax: Tagging, Chunking, and Parsing",1625, Parsing Gapping Constructions Based on Grammatical and Semantic Roles ,Yoshihide Kato and Shigeki Matsubara
2020-11-17,gather,06:00,08:00,Gather Session 2J,"Gather Session 2J: Question Answering; Syntax: Tagging, Chunking, and Parsing",2J,"Question Answering; Syntax: Tagging, Chunking, and Parsing",207,Span-based discontinuous constituency parsing: a family of exact chart-based algorithms with time complexities from O(n^6) down to O(n^3),Caio Corro
2020-11-17,gather,06:00,08:00,Gather Session 2J,"Gather Session 2J: Question Answering; Syntax: Tagging, Chunking, and Parsing",2J,"Question Answering; Syntax: Tagging, Chunking, and Parsing",447, Some Languages Seem Easier to Parse Because Their Treebanks Leak ,Anders SГёgaard
2020-11-17,gather,06:00,08:00,Gather Session 2J,"Gather Session 2J: Question Answering; Syntax: Tagging, Chunking, and Parsing",2J,"Question Answering; Syntax: Tagging, Chunking, and Parsing",486, Discontinuous Constituent Parsing as Sequence Labeling ,David Vilares and Carlos GГіmez-RodrГ­guez
2020-11-17,gather,06:00,08:00,Gather Session 2J,"Gather Session 2J: Question Answering; Syntax: Tagging, Chunking, and Parsing",2J,"Question Answering; Syntax: Tagging, Chunking, and Parsing",877, Modularized Syntactic Neural Networks for Sentence Classification ,"Haiyan Wu, Ying Liu and Shi Shaoyun"
2020-11-17,gather,06:00,08:00,Gather Session 2K,Gather Session 2K: Interpretability and Analysis of Models for NLP; Summarization,2K,Interpretability and Analysis of Models for NLP; Summarization,1551, Pareto Probing: Trading Off Accuracy for Complexity ,"Tiago Pimentel, Naomi Saphra, Adina Williams and Ryan Cotterell"
2020-11-17,gather,06:00,08:00,Gather Session 2K,Gather Session 2K: Interpretability and Analysis of Models for NLP; Summarization,2K,Interpretability and Analysis of Models for NLP; Summarization,1612, Interpretation of NLP models through input marginalization ,"Siwon Kim, Jihun Yi, Eunji Kim and Sungroh Yoon"
2020-11-17,gather,06:00,08:00,Gather Session 2K,Gather Session 2K: Interpretability and Analysis of Models for NLP; Summarization,2K,Interpretability and Analysis of Models for NLP; Summarization,1614, Generating Label Cohesive and Well-Formed Adversarial Claims ,"Pepa Atanasova, Dustin Wright and Isabelle Augenstein"
2020-11-17,gather,06:00,08:00,Gather Session 2K,Gather Session 2K: Interpretability and Analysis of Models for NLP; Summarization,2K,Interpretability and Analysis of Models for NLP; Summarization,1996, Cold-Start and Interpretability: Turning Regular Expressions into Trainable Recurrent Neural Networks ,"Chengyue Jiang, Yinggong Zhao, Shanbo Chu, Libin Shen and Kewei Tu"
2020-11-17,gather,06:00,08:00,Gather Session 2K,Gather Session 2K: Interpretability and Analysis of Models for NLP; Summarization,2K,Interpretability and Analysis of Models for NLP; Summarization,958, A Diagnostic Study of Explainability Techniques for Text Classification ,"Pepa Atanasova, Jakob Grue Simonsen, Christina Lioma and Isabelle Augenstein"
2020-11-17,gather,06:00,08:00,Gather Session 2K,Gather Session 2K: Interpretability and Analysis of Models for NLP; Summarization,2K,Interpretability and Analysis of Models for NLP; Summarization,1952, Modeling Content Importance for Summarization with Pre-trained Language Models ,"Liqiang Xiao, Lu Wang, Hao He and Yaohui Jin"
2020-11-17,gather,06:00,08:00,Gather Session 2K,Gather Session 2K: Interpretability and Analysis of Models for NLP; Summarization,2K,Interpretability and Analysis of Models for NLP; Summarization,3012, Unsupervised Reference-Free Summary Quality Evaluation via Contrastive Learning ,"Hanlu Wu, Tengfei Ma, Lingfei Wu, Tariro Manyumwa and Shouling Ji"
2020-11-17,gather,06:00,08:00,Gather Session 2K,Gather Session 2K: Interpretability and Analysis of Models for NLP; Summarization,2K,Interpretability and Analysis of Models for NLP; Summarization,3437, Neural Extractive Summarization with Hierarchical Attentive Heterogeneous Graph Network ,"Ruipeng Jia, Yanan Cao, Hengzhu Tang, Fang Fang, Cong Cao and Shi Wang"
2020-11-17,gather,06:00,08:00,Gather Session 2K,Gather Session 2K: Interpretability and Analysis of Models for NLP; Summarization,2K,Interpretability and Analysis of Models for NLP; Summarization,693, Coarse-to-Fine Query Focused Multi-Document Summarization ,Yumo Xu and Mirella Lapata
2020-11-17,gather,06:00,08:00,Gather Session 2K,Gather Session 2K: Interpretability and Analysis of Models for NLP; Summarization,2K,Interpretability and Analysis of Models for NLP; Summarization,714, Pre-training for Abstractive Document Summarization by Reinstating Source Text ,"Yanyan Zou, Xingxing Zhang, Wei Lu, Furu Wei and Ming Zhou"
2020-11-17,gather,06:00,08:00,Gather Session 2L,"Gather Session 2L: Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",2L,"Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",1901, Are All Good Word Vector Spaces Isomorphic? ,"Ivan VuliД‡, Sebastian Ruder and Anders SГёgaard"
2020-11-17,gather,06:00,08:00,Gather Session 2L,"Gather Session 2L: Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",2L,"Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",2215," When BERT Plays the Lottery, All Tickets Are Winning ","Sai Prasanna, Anna Rogers and Anna Rumshisky"
2020-11-17,gather,06:00,08:00,Gather Session 2L,"Gather Session 2L: Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",2L,"Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",3513, On the weak link between importance and prunability of attention heads ,"Aakriti Budhraja, Madhura Pande, Preksha Nema, Pratyush Kumar and Mitesh M. Khapra"
2020-11-17,gather,06:00,08:00,Gather Session 2L,"Gather Session 2L: Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",2L,"Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",3529, Towards Interpreting BERT for Reading Comprehension Based QA ,"Sahana Ramnath, Preksha Nema, Deep Sahni and Mitesh M. Khapra"
2020-11-17,gather,06:00,08:00,Gather Session 2L,"Gather Session 2L: Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",2L,"Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",87, How do Decisions Emerge across Layers in Neural Models? Interpretation with Differentiable Masking ,"Nicola De Cao, Michael Sejr Schlichtkrull, Wilker Aziz and Ivan Titov"
2020-11-17,gather,06:00,08:00,Gather Session 2L,"Gather Session 2L: Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",2L,"Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",1061, Alignment-free Cross-lingual Semantic Role Labeling ,Rui Cai and Mirella Lapata
2020-11-17,gather,06:00,08:00,Gather Session 2L,"Gather Session 2L: Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",2L,"Interpretability and Analysis of Models for NLP; Semantics: Sentence-level Semantics, Textual Inference and Other areas",1267, Leveraging Declarative Knowledge in Text and First-Order Logic for Fine-Grained Propaganda Detection ,"Ruize Wang, Duyu Tang, Nan Duan, Wanjun Zhong, Zhongyu Wei, Xuanjing Huang, Daxin Jiang and Ming Zhou"
