submissionID,title,authors,track,acceptanceStatus,submissionType
2407,Regularization of Distinct Strategies for Unsupervised Question Generation,"Junmo Kang, Giwon Hong, Haritz Puerto San Roman and Sung-Hyon Myaeng",Question Answering,Accept-Findings,Long Paper
1823,Reinforcement Learning with Imbalanced Dataset for Data-to-Text Medical Report Generation,"Toru Nishino, Ryota Ozaki, Yohei Momoki, Tomoki Taniguchi, Ryuji Kano, Norihisa Nakano, Yuki Tagawa, Motoki Taniguchi, Tomoko Ohkuma and keigo nakamura",NLP Applications,Accept-Findings,Long Paper
1277,Research Replication Prediction Using Weakly Supervised Learning,"Tianyi Luo, xingyu li, Hainan Wang and Yang Liu",NLP Applications,Accept-Findings,Long Paper
667,Rethinking Self-Attention: Towards Interpretability in Neural Parsing,"Khalil Mrini, Franck Dernoncourt, Quan Hung Tran, Trung Bui, Walter Chang and Ndapa Nakashole","Syntax: Tagging, Chunking, and Parsing",Accept-Findings,Long Paper
2573,Rethinking Supervised Learning and Reinforcement Learning in Task-Oriented Dialogue Systems,"Ziming Li, Julia Kiseleva and Maarten de Rijke",Dialog and Interactive Systems,Accept-Findings,Long Paper
1839,Rethinking Topic Modelling: From Document-Space to Term-Space,Magnus Sahlgren,NLP Applications,Accept-Findings,Long Paper
563,Revisiting Pre-Trained Models for Chinese Natural Language Processing,"Yiming Cui, Wanxiang Che, Ting Liu, Bing Qin, Shijin Wang and Guoping Hu",Machine Learning for NLP,Accept-Findings,Long Paper
507,Revisiting Representation Degeneration Problem in Language Modeling,"Zhong Zhang, Chongming Gao, Cong Xu, Rui Miao, Qinli Yang and Junming Shao",Machine Learning for NLP,Accept-Findings,Long Paper
1453,RMM: A Recursive Mental Model for Dialog Navigation,"Homero Roman Roman, Yonatan Bisk, Jesse Thomason, Asli Celikyilmaz and Jianfeng Gao","Language Grounding to Vision, Robotics and Beyond",Accept-Findings,Long Paper
2398,RobBERT: a Dutch RoBERTa-based Language Model,"Pieter Delobelle, Thomas Winters and Bettina Berendt",Machine Learning for NLP,Accept-Findings,Long Paper
1595,Robust and Interpretable Grounding of Spatial References with Relation Networks,"Tsung-Yen Yang, Andrew Lan and Karthik Narasimhan","Language Grounding to Vision, Robotics and Beyond",Accept-Findings,Long Paper
3576,Robust Backed-off Estimation of Out-of-Vocabulary Embeddings,"nobukazu fukuda, Naoki Yoshinaga and Masaru Kitsuregawa",Semantics: Lexical Semantics,Accept-Findings,Long Paper
1685,Ruler: Data Programming by Demonstration for Document Labeling,"Sara Evensen, Chang Ge and Cagatay Demiralp",Machine Learning for NLP,Accept-Findings,Long Paper
827,Scene Graph Modification Based on Natural Language Commands,"Xuanli He, Quan Hung Tran, Gholamreza Haffari, Walter Chang, Zhe Lin, Trung Bui, Franck Dernoncourt and Nhan Dam","Language Grounding to Vision, Robotics and Beyond",Accept-Findings,Long Paper
1659,Scheduled DropHead: A Regularization Method for Transformer Models,"Wangchunshu Zhou, Tao Ge, Furu Wei, Ming Zhou and Ke Xu",Machine Learning for NLP,Accept-Findings,Long Paper
1039,Semantic Matching and Aggregation Network for Few-shot Intent Detection,"Hoang Nguyen, Chenwei Zhang, Congying Xia and Philip Yu","Semantics: Sentence-level Semantics, Textual Inference and Other areas",Accept-Findings,Long Paper
302,Semantic Matching via Optimal Partial Transport,"Ruiyi Zhang, Changyou Chen, Xinyuan Zhang, Ke Bai and Lawrence Carin","Semantics: Sentence-level Semantics, Textual Inference and Other areas",Accept-Findings,Long Paper
1288,Semantically Driven Sentence Fusion: Modeling and Evaluation,"Eyal Ben-David, Orgad Keller, Eric Malmi, Idan Szpektor and Roi Reichart",Discourse and Pragmatics,Accept-Findings,Long Paper
1887,Semi-supervised Formality Style Transfer using Language Model Discriminator and Mutual Information Maximization,Kunal Chawla and Diyi Yang,NLP Applications,Accept-Findings,Long Paper
946,Semi-Supervised Learning for Video Captioning,"Ke Lin, Zhuoxin Gan and Liwei WANG","Language Grounding to Vision, Robotics and Beyond",Accept-Findings,Long Paper
823,SeNsER: Learning Cross-Building Sensor Metadata Tagger,"Yang Jiao, Jiacheng Li, Jiaman Wu, Dezhi Hong, Rajesh Gupta and Jingbo Shang",NLP Applications,Accept-Findings,Long Paper
545,Sentiment Analysis with Weighted Graph Convolutional Networks,"Fanyu Meng, Junlan Feng, danping yin, Si Chen and Min Hu","Sentiment Analysis, Stylistic Analysis, and Argument Mining",Accept-Findings,Long Paper
1409,SimAlign: High Quality Word Alignments without Parallel Training Data using Static and Contextualized Embeddings,"Masoud Jalili Sabet, Philipp Dufter, François Yvon and Hinrich Schütze",Machine Translation and Multilinguality,Accept-Findings,Long Paper
2195,Social Commonsense Reasoning with Multi-Head Knowledge Attention,Debjit Paul and Anette Frank,"Semantics: Sentence-level Semantics, Textual Inference and Other areas",Accept-Findings,Long Paper
3588,Speaker or Listener? The Role of a Dialogue Agent,"Yafei Liu, Hongjin Qian, Hengpeng Xu and Jinmao Wei",Dialog and Interactive Systems,Accept-Findings,Long Paper
3055,STANDER: An Expert-Annotated Dataset for News Stance Detection and Evidence Retrieval,"Costanza Conforti, Jakob Berndt, Mohammad Taher Pilehvar, Chryssi Giannitsarou, Flavio Toxvaerd and Nigel Collier","Sentiment Analysis, Stylistic Analysis, and Argument Mining",Accept-Findings,Long Paper
69,"Stay Hungry, Stay Focused: Generating Informative and Specific Questions in Information-Seeking Conversations","Peng Qi, Yuhao Zhang and Christopher D. Manning",Discourse and Pragmatics,Accept-Findings,Long Paper
1328,StyleDGPT: Stylized Response Generation with Pre-trained Language Models,"Ze Yang, wei wu, Can Xu, Xinnian Liang, jiaqi bai, Liran Wang, Wei Wang and Zhoujun Li",Dialog and Interactive Systems,Accept-Findings,Long Paper
44,Summarizing Chinese Medical Answer with Graph Convolution Networks and Question-focused Dual Attention,"Ningyu Zhang, Shumin Deng, Juan Li, xi chen, Wei Zhang and Huajun Chen",NLP Applications,Accept-Findings,Long Paper
3078,SupMMD: A Sentence Importance Model for Extractive Summarisation using Maximum Mean Discrepancy,"Umanga Bista, Alexander Mathews, Aditya Menon and Lexing Xie",Summarization,Accept-Findings,Long Paper
1650,SynET: Synonym Expansion using Transitivity,"Jiale Yu, Yongliang Shen, Xinyin Ma, Chenghao Jia, Chen Chen and Weiming Lu",Information Extraction,Accept-Findings,Long Paper
687,Syntactic and Semantic-driven Learning for Open Information Extraction,"Jialong Tang, Yaojie Lu, Hongyu Lin, Xianpei Han, Le Sun, Xinyan Xiao and Hua Wu",Information Extraction,Accept-Findings,Long Paper
2152,Target Conditioning for One-to-Many Generation,"marie-anne lachaux, Armand Joulin and Guillaume Lample",Machine Translation and Multilinguality,Accept-Findings,Long Paper
1376,Teaching Machine Comprehension with Compositional Explanations,"Qinyuan Ye, Xiao Huang, Elizabeth Boschee and Xiang Ren",Question Answering,Accept-Findings,Long Paper
1556,TED: A Pretrained Unsupervised Summarization Model with Theme Modeling and Denoising,"Ziyi Yang, Chenguang Zhu, Robert Gmyr, Michael Zeng, Xuedong Huang and Eric Darve",Summarization,Accept-Findings,Long Paper
3586,Tensorized Embedding Layers,"Oleksii Hrinchuk, Valentin Khrulkov, Leyla Mirvakhabova, Elena Orlova and Ivan Oseledets",Machine Learning for NLP,Accept-Findings,Long Paper
1122,TextHide: Tackling Data Privacy for Language Understanding Tasks,"Yangsibo Huang, Zhao Song, Danqi Chen, Kai Li and Sanjeev Arora",Machine Learning for NLP,Accept-Findings,Long Paper
2077,Textual supervision for visually grounded spoken language understanding,"Bertrand Higy, Desmond Elliott and Grzegorz Chrupała",Speech and Multimodality,Accept-Findings,Long Paper
2706,The Box is in the Pen: Evaluating Commonsense Reasoning in Neural Machine Translation,"Jie He, Tao Wang, Deyi Xiong and Qun Liu",Machine Translation and Multilinguality,Accept-Findings,Long Paper
423,The RELX Dataset and Matching the Multilingual Blanks for Cross-lingual Relation Classification,Abdullatif Köksal and Arzucan Özgür,Information Extraction,Accept-Findings,Long Paper
1779,The Role of Reentrancies in Abstract Meaning Representation Parsing,"Marco Damonte, Ida Szubert, Shay B. Cohen and Mark Steedman","Semantics: Sentence-level Semantics, Textual Inference and Other areas",Accept-Findings,Long Paper
508,The workweek is the best time to start a family -- A Study of GPT-2 Based Claim Generation,"Shai Gretz, Yonatan Bilu, Edo Cohen-Karlik and Noam Slonim","Sentiment Analysis, Stylistic Analysis, and Argument Mining",Accept-Findings,Long Paper
3452,Thinking Like a Skeptic: Defeasible Inference in Natural Language,"Rachel Rudinger, Vered Shwartz, Jena D. Hwang, Chandra Bhagavatula, Maxwell Forbes, Ronan Le Bras, Noah A. Smith and Yejin Choi","Semantics: Sentence-level Semantics, Textual Inference and Other areas",Accept-Findings,Long Paper
3094,TinyBERT: Distilling BERT for Natural Language Understanding,"Xiaoqi Jiao, Yichun Yin, Lifeng Shang, Xin Jiang, Xiao Chen, Linlin Li, Fang Wang and Qun Liu",Machine Learning for NLP,Accept-Findings,Long Paper
3531,TLDR: Extreme Summarization of Scientific Documents,"Isabel Cachola, Kyle Lo, Arman Cohan and Daniel Weld",Summarization,Accept-Findings,Long Paper
586,Toward Recognizing More Entity Types in NER: An Efficient Implementation using Only Entity Lexicons,"Minlong Peng, Ruotian Ma, Qi Zhang, Lujun Zhao, Mengxi Wei, Changlong Sun and Xuanjing Huang","Syntax: Tagging, Chunking, and Parsing",Accept-Findings,Long Paper
2041,Toward Stance-based Personas for Opinionated Dialogues,"Thomas Scialom, Serra Sinem Tekiroğlu, Jacopo Staiano and Marco Guerini",Dialog and Interactive Systems,Accept-Findings,Long Paper
2913,Towards Context-Aware Code Comment Generation,"Xiaohan Yu, Quzhe Huang, Zheng Wang, Yansong Feng and Dongyan Zhao",NLP Applications,Accept-Findings,Long Paper
2397,Towards Controllable Biases in Language Generation,"Emily Sheng, Kai-Wei Chang, Prem Natarajan and Nanyun Peng",Interpretability and Analysis of Models for NLP,Accept-Findings,Long Paper
2301,Towards Domain-Independent Text Structuring Trainable on Large Discourse Treebanks,Grigorii Guz and Giuseppe Carenini,Language Generation,Accept-Findings,Long Paper
1520,Towards Fine-Grained Transfer: An Adaptive Graph-Interactive Framework for Joint Multiple Intent Detection and Slot Filling,"Libo Qin, Xiao Xu, Wanxiang Che and Ting Liu",Dialog and Interactive Systems,Accept-Findings,Long Paper
771,Towards Practical Evaluation: Reinforcing Doc2EDAG for Document-level Event Extraction,"Shun Zheng, Wei Cao, Wei Xu and Jiang Bian",Information Extraction,Accept-Findings,Long Paper
2390,Towards Zero Shot Conditional Summarization with Adaptive Multi-task Fine-Tuning,"Travis Goodwin, Max Savery and Dina Demner-Fushman",Summarization,Accept-Findings,Long Paper
197,Transformer-GCRF: Recovering Chinese Dropped Pronouns with General Conditional Random Fields,"Jingxuan Yang, Kerui Xu, Jun Xu, Si Li, Sheng GAO, Jun Guo, Ji-Rong Wen and Nianwen Xue",Semantics: Lexical Semantics,Accept-Findings,Long Paper
3537,Tri-Train: Automatic Pre-Fine Tuning between Pre-Training and Fine-Tuning for SciNER,"Qingkai Zeng, Wenhao Yu, Mengxia Yu, Tianwen Jiang, Tim Weninger and Meng Jiang",Information Extraction,Accept-Findings,Long Paper
2207,TurnGPT: a Transformer-based Language Model for Predicting Turn-taking in Spoken Dialog,Erik Ekstedt and Gabriel Skantze,Dialog and Interactive Systems,Accept-Findings,Long Paper
996,Undersensitivity in Neural Reading Comprehension,"Johannes Welbl, Pasquale Minervini, Max Bartolo, Pontus Stenetorp and Sebastian Riedel",Interpretability and Analysis of Models for NLP,Accept-Findings,Long Paper
361,Understanding tables with intermediate pre-training,"Julian Eisenschlos, Syrine Krichene and Thomas Müller","Semantics: Sentence-level Semantics, Textual Inference and Other areas",Accept-Findings,Long Paper
1590,UnifiedQA: Crossing Format Boundaries With a Single QA System,"Daniel Khashabi, Sewon Min, Tushar Khot, Ashish Sabharwal, Oyvind Tafjord, Peter Clark and Hannaneh Hajishirzi",Question Answering,Accept-Findings,Long Paper
2081,Universal Dependencies according to BERT: both more specific and more general,"Tomasz Limisiewicz, David Mareček and Rudolf Rosa","Syntax: Tagging, Chunking, and Parsing",Accept-Findings,Long Paper
2527,UNQOVERing Stereotypical Biases via Underspecified Questions,"Tao Li, Daniel Khashabi, Tushar Khot, Ashish Sabharwal and Vivek Srikumar",Interpretability and Analysis of Models for NLP:Ethics,Accept-Findings,Long Paper
2571,Unsupervised Domain Adaptation for Cross-lingual Text Labeling,"Dejiao Zhang, Ramesh Nallapati, Henghui Zhu, Feng Nan, Cícero Nogueira dos Santos, Kathleen McKeown and Bing Xiang",Machine Learning for NLP,Accept-Findings,Long Paper
2071,Unsupervised Expressive Rules Provide Explainability and Assist Human Experts Grasping New Domains,"Eyal Shnarch, Leshem Choshen, Guy Moshkowich, Ranit Aharonov and Noam Slonim",Interpretability and Analysis of Models for NLP,Accept-Findings,Long Paper
1500,Unsupervised Extractive Summarization by Pre-training Hierarchical Transformers,"Shusheng Xu, Xingxing Zhang, Yi Wu, Furu Wei and Ming Zhou",Multidisciplinary and AC COI,Accept-Findings,Long Paper
2017,Unsupervised Few-Bits Semantic Hashing with Implicit Topics Modeling,"Fanghua Ye, Jarana Manotumruksa and Emine Yilmaz",Multidisciplinary and AC COI,Accept-Findings,Long Paper
792,Unsupervised Opinion Summarization with Content Planning,"Reinald Kim Amplayo, Stefanos Angelidis and Mirella Lapata",Summarization,Accept-Findings,Long Paper
1054,Unsupervised Relation Extraction from Language Models using Constrained Cloze Completion,"Ankur Goswami, Akshata Bhat, Hadar Ohana and Theodoros Rekatsinas",Information Extraction,Accept-Findings,Long Paper
2362,Using Sociolinguistic Variables to Reveal Changing Attitudes Towards Sexuality and Gender,Sky Wang and David Jurgens,Computational Social Science and Social Media,Accept-Findings,Long Paper
976,Using the Past Knowledge to Improve Sentiment Classiﬁcation,"Qi Qin, Wenpeng Hu and Bing Liu","Sentiment Analysis, Stylistic Analysis, and Argument Mining",Accept-Findings,Long Paper
2085,Visual Objects As Context: Exploiting Visual Objects for Lexical Entailment,"Masayasu Muraoka, Tetsuya Nasukawa and Bishwaranjan Bhattacharjee","Language Grounding to Vision, Robotics and Beyond",Accept-Findings,Long Paper
3392,Visuo-Lingustic Question Answering (VLQA) Challenge,"Shailaja Keyur Sampat, Yezhou Yang and Chitta Baral",Question Answering,Accept-Findings,Long Paper
3196,Vocabulary Adaptation for Domain Adaptation in Neural Machine Translation,"Shoetsu Sato, Jin Sakuma, Naoki Yoshinaga, Masashi Toyoda and Masaru Kitsuregawa",Machine Translation and Multilinguality,Accept-Findings,Long Paper
3652,Weakly-Supervised Modeling of Contextualized Event Embedding for Discourse Relations,"I-Ta Lee, Maria Leonor Pacheco and Dan Goldwasser",Discourse and Pragmatics,Accept-Findings,Long Paper
2462,What-if I ask you to explain: Explaining the effects of perturbations in procedural text,"Dheeraj Rajagopal, Niket Tandon, Peter Clark, Bhavana Dalvi and Eduard Hovy","Semantics: Sentence-level Semantics, Textual Inference and Other areas",Accept-Findings,Long Paper
3255,What's so special about BERT's layers? A closer look at the NLP pipeline in monolingual and multilingual models,"Wietse de Vries, Andreas van Cranenburgh and Malvina Nissim",Interpretability and Analysis of Models for NLP,Accept-Findings,Long Paper
3385,Why and when should you pool? Analyzing Pooling in Recurrent Architectures,"Pratyush Maini, Keshav Kolluru, Danish Pruthi and Mausam -",Interpretability and Analysis of Models for NLP,Accept-Findings,Long Paper
944,Why do you think that? Exploring faithful sentence–level rationales without supervision,"Max Glockner, Ivan Habernal and Iryna Gurevych",Interpretability and Analysis of Models for NLP,Accept-Findings,Long Paper
3006,WikiLingua: A New Benchmark Dataset for Multilingual Abstractive Summarization,"Faisal Ladhak, Esin Durmus, Claire Cardie and Kathleen McKeown",Summarization,Accept-Findings,Long Paper
1313,Will it Unblend?,"Yuval Pinter, Cassandra L. Jacobs and Jacob Eisenstein",Multidisciplinary and AC COI,Accept-Findings,Long Paper
1457,Will this Idea Spread Beyond Academia? Understanding Knowledge Transfer of Scientific Concepts across Text Corpora,"Hancheng Cao, Mengjie Cheng, Zhepeng Cen, Daniel McFarland and Xiang Ren",Computational Social Science and Social Media,Accept-Findings,Long Paper
3677,Word Reordering for Zero-shot Cross-lingual Structured Prediction,"Tao Ji, Yong Jiang, Yuanbin Wu, Tao Wang, Nguyen Bach, Zhongqiang Huang, Fei Huang and Xiaoling Wang","Syntax: Tagging, Chunking, and Parsing",Accept-Findings,Long Paper
3494,ZEN: Pre-training Chinese Text Encoder Enhanced by N-gram Representations,"Shizhe Diao, Jiaxin Bai, Yan Song, Tong Zhang and Yonggang Wang",Machine Learning for NLP,Accept-Findings,Long Paper
1775,Zero-Shot Rationalization by Multi-Task Transfer Learning from Question Answering,"Po-Nien Kung, TseHsuan Yang, Yicheng Chen, Sheng-Siang Yin and Yun-Nung Chen",Question Answering,Accept-Findings,Long Paper
